Wavenumber,Processed
2599.68,166.30
2602.41,159.90
2605.14,166.00
2607.87,155.70
2610.59,165.00
2613.31,166.90
2616.03,155.80
2618.75,165.00
2621.47,169.00
2624.18,148.80
2626.89,140.00
2629.60,148.90
2632.31,164.10
2635.02,170.10
2637.72,151.40
2640.42,160.80
2643.12,161.90
2645.82,166.40
2648.51,154.00
2651.20,150.10
2653.89,152.60
2656.58,167.40
2659.27,143.10
2661.95,148.30
2664.64,150.60
2667.32,150.40
2669.99,156.30
2672.67,151.60
2675.34,150.20
2678.02,144.20
2680.69,141.90
2683.35,142.60
2686.02,152.30
2688.68,153.30
2691.34,154.50
2694.00,151.60
2696.66,156.30
2699.31,150.30
2701.97,146.90
2704.62,146.80
2707.27,143.40
2709.91,138.00
2712.56,138.80
2715.20,137.20
2717.84,158.10
2720.48,147.40
2723.11,155.50
2725.75,157.00
2728.38,154.70
2731.01,166.10
2733.64,155.30
2736.26,144.30
2738.88,161.20
2741.51,132.70
2744.13,151.70
2746.74,150.00
2749.36,156.20
2751.97,145.20
2754.58,147.70
2757.19,157.80
2759.80,157.60
2762.40,142.10
2765.00,162.20
2767.61,141.40
2770.20,149.60
2772.80,157.50
2775.40,153.70
2777.99,150.40
2780.58,153.70
2783.17,166.00
2785.75,161.50
2788.34,145.10
2790.92,144.80
2793.50,153.40
2796.08,161.30
2798.65,175.10
2801.23,160.50
2803.80,158.40
2806.37,158.50
2808.94,171.40
2811.50,171.20
2814.06,169.80
2816.63,157.00
2819.19,167.40
2821.74,163.60
2824.30,165.70
2826.85,173.60
2829.40,171.50
2831.95,187.10
2834.50,180.70
2837.04,170.50
2839.59,163.70
2842.13,170.20
2844.67,175.90
2847.20,179.00
2849.74,177.80
2852.27,184.20
2854.80,181.40
2857.33,193.90
2859.86,184.60
2862.38,186.60
2864.91,204.70
2867.43,191.70
2869.95,193.40
2872.46,203.60
2874.98,212.50
2877.49,208.90
2880.00,211.90
2882.51,213.60
2885.02,224.00
2887.52,220.60
2890.02,226.30
2892.52,219.10
2895.02,224.50
2897.52,230.40
2900.01,238.20
2902.51,244.40
2905.00,244.80
2907.49,234.40
2909.97,253.80
2912.46,261.20
2914.94,255.80
2917.42,249.30
2919.90,247.40
2922.37,265.10
2924.85,279.10
2927.32,281.60
2929.79,267.40
2932.26,280.10
2934.73,291.00
2937.19,304.40
2939.65,303.70
2942.11,316.30
2944.57,297.60
2947.03,316.30
2949.48,316.00
2951.94,327.60
2954.39,330.70
2956.84,333.10
2959.28,322.70
2961.73,333.20
2964.17,350.50
2966.61,353.20
2969.05,346.30
2971.49,357.00
2973.92,377.10
2976.35,373.60
2978.78,365.70
2981.21,374.40
2983.64,385.10
2986.06,395.50
2988.49,406.10
2990.91,402.60
2993.33,404.00
2995.74,430.90
2998.16,431.00
3000.57,428.20
3002.98,444.10
3005.39,453.00
3007.80,461.80
3010.20,453.30
3012.61,475.10
3015.01,467.50
3017.41,466.50
3019.80,487.30
3022.20,493.40
3024.59,498.60
3026.98,506.50
3029.37,528.90
3031.76,530.70
3034.15,552.10
3036.53,551.10
3038.91,567.50
3041.29,581.00
3043.67,584.90
3046.05,596.00
3048.42,610.70
3050.79,624.00
3053.16,631.00
3055.53,640.20
3057.90,663.70
3060.26,675.20
3062.62,682.90
3064.98,724.50
3067.34,724.70
3069.70,730.00
3072.05,744.20
3074.41,733.80
3076.76,735.70
3079.10,757.90
3081.45,761.90
3083.80,797.70
3086.14,800.20
3088.48,806.90
3090.82,814.70
3093.16,824.20
3095.49,830.80
3097.83,845.60
3100.16,871.80
3102.49,886.80
3104.81,891.00
3107.14,897.70
3109.46,916.30
3111.79,926.10
3114.11,960.60
3116.42,980.70
3118.74,982.60
3121.05,1007.50
3123.37,1027.60
3125.68,1038.90
3127.99,1064.20
3130.29,1090.70
3132.60,1083.50
3134.90,1106.00
3137.20,1107.70
3139.50,1126.80
3141.80,1152.80
3144.09,1133.40
3146.39,1172.30
3148.68,1173.90
3150.97,1183.10
3153.25,1199.40
3155.54,1198.00
3157.82,1212.20
3160.11,1212.80
3162.39,1214.80
3164.66,1235.30
3166.94,1261.00
3169.21,1244.50
3171.49,1244.20
3173.76,1254.60
3176.03,1258.60
3178.29,1262.20
3180.56,1271.00
3182.82,1282.90
3185.08,1272.80
3187.34,1284.10
3189.60,1284.30
3191.86,1297.50
3194.11,1306.10
3196.36,1302.50
3198.61,1307.60
3200.86,1314.20
3203.11,1312.30
3205.35,1317.20
