Wavenumber,Processed
2312.64,246.2
2315.59,242.1
2318.54,246.8
2321.49,247.7
2324.43,294.4
2327.38,334.7
2330.32,308.2
2333.26,300
2336.19,247.4
2339.13,232.4
2342.06,231.8
2344.99,224.9
2347.92,225.5
2350.84,226.5
2353.77,229.3
2356.69,211
2359.61,226
2362.52,206.8
2365.44,213.1
2368.35,224.1
2371.26,207.7
2374.17,201.8
2377.07,203.9
2379.98,211.4
2382.88,197.3
2385.78,193.2
2388.67,204.6
2391.57,177.7
2394.46,190.6
2397.35,207.8
2400.24,188.6
2403.12,196.6
2406.01,199.7
2408.89,186.9
2411.77,187.6
2414.64,189.7
2417.52,187.3
2420.39,171.7
2423.26,173.1
2426.13,184
2428.99,183.7
2431.86,175.8
2434.72,171.2
2437.58,187.1
2440.43,166.2
2443.29,189.3
2446.14,170.9
2448.99,166.9
2451.84,174
2454.68,160.4
2457.53,166.7
2460.37,174.3
2463.21,169.8
2466.05,168.2
2468.88,147.3
2471.71,158.3
2474.54,160.1
2477.37,152.2
2480.2,150.7
2483.02,152
2485.84,170.4
2488.66,164.6
2491.48,158.7
2494.3,155.5
2497.11,156.9
2499.92,152.2
2502.73,152.1
2505.54,148.1
2508.34,154
2511.14,142.4
2513.94,153
2516.74,156.6
2519.54,134.2
2522.33,145.7
2525.12,136.5
2527.91,134.2
2530.7,145.2
2533.48,147
2536.26,129.1
2539.04,138.1
2541.82,134.3
2544.6,129.9
2547.37,137.5
2550.14,138.2
2552.91,125.5
2555.68,124.8
2558.45,127.5
2561.21,127.6
2563.97,126.6
2566.73,120.8
2569.49,139.6
2572.24,123.4
2574.99,122.9
2577.75,124.6
2580.49,111.1
2583.24,125.3
2585.98,110.1
2588.73,126.3
2591.46,120.2
2594.2,130.9
2596.94,134.6
2599.67,111.9
2602.4,118.5
2605.13,118
2607.86,120
2610.58,120.4
2613.3,109.6
2616.03,124.2
2618.74,122.6
2621.46,118.7
2624.17,103.5
2626.89,112.5
2629.6,124.8
2632.3,102.8
2635.01,99.5
2637.71,109.5
2640.41,107.1
2643.11,105.2
2645.81,98.7
2648.5,124.4
2651.2,117
2653.89,110.6
2656.58,91.6
2659.26,112.9
2661.95,91.9
2664.63,110
2667.31,105.6
2669.99,105.7
2672.66,99.9
2675.34,101.7
2678.01,103.9
2680.68,87.7
2683.35,92.2
2686.01,100
2688.67,105.8
2691.34,103
2693.99,103.6
2696.65,96.8
2699.31,111.9
2701.96,102.4
2704.61,89.1
2707.26,92.8
2709.9,95.7
2712.55,82.3
2715.19,99.8
2717.83,81.1
2720.47,92.7
2723.11,90.4
2725.74,106.5
2728.37,91.4
2731,90.7
2733.63,83
2736.25,67.7
2738.88,89.4
2741.5,100.2
2744.12,86.9
2746.74,93.5
2749.35,97.4
2751.96,90.6
2754.57,106.8
2757.18,84.7
2759.79,91.7
2762.39,74.9
2765,86
2767.6,75.9
2770.2,85.8
2772.79,91.6
2775.39,102.8
2777.98,92.3
2780.57,71.7
2783.16,90.9
2785.74,77.5
2788.33,81.4
2790.91,82.8
2793.49,70.9
2796.07,94.1
2798.64,83.8
2801.22,79.3
2803.79,73.9
2806.36,74.5
2808.93,81.4
2811.49,81.4
2814.06,69.7
2816.62,83.6
2819.18,73.2
2821.74,83.6
2824.29,90.2
2826.84,73.5
2829.4,72.2
2831.94,72
2834.49,66.5
2837.04,80.8
2839.58,85
2842.12,91.4
2844.66,88.2
2847.2,70.4
2849.73,91.7
2852.27,78.1
2854.8,70.8
2857.33,73.9
2859.85,85.3
2862.38,77.2
2864.9,78.6
2867.42,86.3
2869.94,73.8
2872.46,82.9
2874.97,70.5
2877.48,73.3
2879.99,78.5
2882.5,73.9
2885.01,81.1
2887.51,76.3
2890.02,92.1
2892.52,78
2895.02,75.4
2897.51,75.4
2900.01,61.9
2902.5,84.2
2904.99,77.8
2907.48,75.2
2909.96,70.8
2912.45,84.1
2914.93,87
2917.41,64.5
2919.89,73.7
2922.37,78.5
2924.84,83
2927.31,84.3
2929.78,93.9
2932.25,89.6
2934.72,90.6
2937.18,93.7
2939.65,90.4
2942.11,83
2944.57,90.2
2947.02,79.8
2949.48,74.1
2951.93,96.7
2954.38,70.2
2956.83,90.7
2959.27,90.6
2961.72,101.2
2964.16,85.9
2966.6,77.5
2969.04,99.1
2971.48,63.1
2973.91,90.4
2976.35,98
2978.78,85.5
2981.2,96.9
2983.63,95.8
2986.06,91.7
2988.48,89.5
2990.9,83.8
2993.32,85.7
2995.74,107.1
2998.15,91.1
3000.56,107.1
3002.97,91.5
3005.38,96.4
3007.79,102.3
3010.2,104.3
3012.6,102.1
3015,103.7
3017.4,98.8
3019.8,91.9
3022.19,104.8
3024.59,98
3026.98,108.5
3029.37,114.2
3031.75,109.5
3034.14,112.4
3036.52,105.7
3038.91,106.3
3041.29,109.8
3043.66,108.2
3046.04,112.9
3048.41,104
3050.78,124
3053.15,124.4
3055.52,129.4
3057.89,112.5
3060.25,113.7
3062.62,122.3
3064.98,121.9
3067.33,127.5
3069.69,131.3
3072.05,137.3
3074.4,136.1
3076.75,140.5
3079.1,128
3081.44,127.4
3083.79,140.4
3086.13,146.6
3088.47,145.1
3090.81,142.8
3093.15,144.5
3095.48,145.4
3097.82,151.6
3100.15,149.4
3102.48,162.5
3104.81,132
3107.13,141.2
3109.46,159.2
3111.78,142.1
3114.1,156.7
3116.42,150.1
3118.73,173.5
3121.05,160.1
3123.36,169.1
3125.67,162.3
3127.98,168.9
3130.28,160.9
3132.59,174.9
3134.89,176.4
3137.19,177.8
3139.49,181.9
3141.79,178.1
3144.08,184.7
3146.38,184.9
3148.67,182.9
3150.96,189.1
3153.25,193.5
3155.53,172.5
3157.82,198.5
3160.1,186.6
3162.38,187.2
3164.66,197.5
3166.93,191.4
3169.21,191.1
3171.48,203.4
3173.75,189.9
3176.02,185.1
3178.29,196.4
3180.55,189.4
3182.81,195
3185.08,188.4
3187.34,189.1
3189.59,200.9
3191.85,208.7
3194.1,197
3196.35,181.7
3198.6,193.6
3200.85,196.3
3203.1,187.2
3205.34,196.5
3207.59,196.9
3209.83,205.8
3212.07,201.5
3214.3,217
3216.54,199.7
3218.77,191.7
3221,192.2
3223.23,210.9
3225.46,197.3
3227.69,191
3229.91,196.7
3232.13,211.5
3234.35,171.8
3236.57,207
3238.79,180.2
3241,188.8
3243.21,193.7
3245.43,176.1
3247.63,191.7
3249.84,173.1
3252.05,189.8
3254.25,172.7
3256.45,186.1
3258.65,176.8
3260.85,181.1
3263.05,173.5
3265.24,171.5
3267.43,170.7
3269.63,162.9
3271.81,164.3
3274,157.1
3276.19,181.1
3278.37,183.5
3280.55,179.4
3282.73,163.3
3284.91,167
3287.09,164.2
3289.26,170.2
3291.43,155
3293.6,188.3
3295.77,167.5
3297.94,168.1
3300.1,168.7
3302.27,166.6
3304.43,159.1
3306.59,160
3308.75,155.4
3310.9,151.4
3313.06,156.7
3315.21,152.6
3317.36,153.4
3319.51,154
3321.66,151.7
3323.8,139.3
3325.95,136.2
3328.09,144.6
3330.23,143.5
3332.37,147.3
3334.5,143.8
3336.64,150.2
3338.77,145.4
3340.9,153.5
3343.03,139.7
3345.16,118.8
3347.28,131.9
3349.41,121.8
3351.53,136.8
3353.65,139.6
3355.77,139.3
3357.88,142
3360,143.5
3362.11,146.8
3364.22,129.3
3366.33,126.4
3368.44,127.6
3370.55,132
3372.65,127.5
3374.75,138.9
3376.85,115.4
3378.95,125.7
3381.05,128.1
