Wavenumber,Processed
1021.11,1447.80
1024.96,1462.50
1028.82,1506.90
1032.67,1534.40
1036.52,1566.60
1040.37,1595.40
1044.21,1618.00
1048.05,1627.80
1051.89,1631.10
1055.73,1624.80
1059.56,1622.00
1063.40,1621.50
1067.23,1591.40
1071.05,1585.30
1074.88,1577.90
1078.70,1555.10
1082.52,1535.30
1086.34,1508.10
1090.15,1482.60
1093.96,1468.80
1097.77,1438.50
1101.58,1416.60
1105.39,1390.90
1109.19,1377.40
1112.99,1349.40
1116.79,1335.20
1120.58,1334.70
1124.38,1334.10
1128.17,1311.50
1131.95,1316.00
1135.74,1323.20
1139.52,1317.00
1143.30,1329.90
1147.08,1350.60
1150.86,1351.70
1154.63,1361.10
1158.40,1374.70
1162.17,1372.20
1165.94,1388.20
1169.70,1385.20
1173.46,1396.60
1177.22,1395.80
1180.98,1385.10
1184.73,1381.20
1188.48,1379.70
1192.23,1395.80
1195.98,1367.90
1199.72,1366.30
1203.46,1362.00
1207.20,1371.00
1210.94,1365.70
1214.67,1361.20
1218.40,1342.50
1222.13,1350.40
1225.86,1360.70
1229.58,1337.60
1233.31,1324.60
1237.02,1305.10
1240.74,1293.50
1244.46,1287.60
1248.17,1278.60
1251.88,1265.50
1255.59,1249.20
1259.29,1238.00
1262.99,1217.50
1266.69,1216.20
1270.39,1201.50
1274.08,1194.30
1277.78,1188.20
1281.47,1192.40
1285.15,1185.70
1288.84,1203.80
1292.52,1187.80
1296.20,1189.00
1299.88,1203.30
1303.56,1190.30
1307.23,1180.70
1310.90,1198.00
1314.57,1178.50
1318.23,1158.40
1321.90,1144.50
1325.56,1141.50
1329.22,1138.00
1332.87,1130.50
1336.52,1123.50
1340.18,1123.30
1343.82,1114.40
1347.47,1123.50
1351.11,1123.00
1354.75,1113.40
1358.39,1123.90
1362.03,1132.40
1365.66,1112.60
1369.29,1107.70
1372.92,1105.10
1376.55,1095.40
1380.17,1101.60
1383.80,1101.20
1387.42,1105.60
1391.03,1085.50
1394.65,1081.80
1398.26,1078.60
1401.87,1069.50
1405.47,1071.80
1409.08,1055.00
1412.68,1063.40
1416.28,1065.10
1419.88,1051.70
1423.47,1066.40
1427.07,1066.10
1430.66,1068.00
1434.24,1070.80
1437.83,1090.60
1441.41,1081.80
1444.99,1107.10
1448.57,1122.50
1452.14,1131.80
1455.72,1120.30
1459.29,1129.10
1462.86,1119.00
1466.42,1107.10
1469.98,1101.40
1473.54,1108.20
1477.10,1074.50
1480.66,1095.70
1484.21,1103.30
1487.76,1100.70
1491.31,1081.20
1494.86,1110.20
1498.40,1120.70
1501.94,1117.70
1505.48,1142.60
1509.02,1137.20
1512.55,1147.40
1516.08,1175.60
1519.61,1160.60
1523.14,1189.20
1526.66,1197.80
1530.19,1208.00
1533.71,1209.70
1537.22,1231.80
1540.74,1242.40
1544.25,1288.30
1547.76,1355.50
1551.27,1484.80
1554.77,1589.40
1558.27,1581.70
1561.77,1441.40
1565.27,1371.60
1568.77,1380.40
1572.26,1396.40
1575.75,1419.50
1579.24,1444.70
1582.72,1468.70
1586.21,1488.90
1589.69,1531.00
1593.17,1551.90
1596.64,1563.60
1600.12,1605.30
1603.59,1638.20
1607.05,1653.20
1610.52,1676.10
1613.98,1705.50
1617.45,1714.20
1620.91,1733.20
1624.36,1738.50
1627.82,1761.70
1631.27,1787.90
1634.72,1792.20
1638.16,1805.40
1641.61,1811.40
1645.05,1821.00
1648.49,1855.20
1651.93,1815.50
1655.36,1795.30
1658.80,1781.00
1662.23,1771.80
1665.65,1731.80
1669.08,1736.30
1672.50,1709.60
1675.92,1676.90
1679.34,1642.80
1682.76,1618.40
1686.17,1574.80
1689.58,1543.50
1692.99,1523.80
1696.39,1516.60
1699.80,1492.40
1703.20,1433.20
1706.60,1378.20
1709.99,1348.70
1713.39,1385.30
1716.78,1451.10
1720.17,1508.80
1723.56,1563.70
1726.94,1598.00
1730.32,1562.90
1733.70,1521.00
1737.08,1435.10
1740.45,1354.80
1743.83,1299.50
1747.20,1224.30
1750.56,1204.40
1753.93,1181.20
1757.29,1188.10
1760.65,1190.30
1764.01,1180.20
1767.37,1178.30
1770.72,1170.40
1774.07,1169.30
1777.42,1176.00
1780.77,1142.60
1784.11,1139.30
1787.45,1129.10
1790.79,1096.20
1794.13,1087.80
1797.46,1075.50
1800.79,1048.70
1804.12,1021.30
1807.45,998.90
1810.78,1005.80
1814.10,975.00
1817.42,974.80
1820.74,966.10
1824.05,952.40
1827.36,936.60
1830.67,934.40
1833.98,926.10
1837.29,917.10
1840.59,914.90
1843.89,910.60
1847.19,914.80
1850.49,909.00
1853.78,920.00
1857.07,897.80
1860.36,882.70
1863.65,915.30
1866.93,893.10
1870.22,896.40
1873.50,905.10
1876.77,883.60
1880.05,876.40
1883.32,867.70
1886.59,866.20
1889.86,857.60
1893.12,861.20
1896.39,850.50
1899.65,852.80
1902.91,838.20
1906.16,830.80
1909.42,826.70
1912.67,824.10
1915.92,829.60
1919.16,830.50
1922.41,822.90
1925.65,833.50
1928.89,841.40
1932.13,819.10
1935.36,801.60
1938.60,818.10
1941.83,818.20
1945.05,813.50
1948.28,810.30
1951.50,817.80
1954.72,822.50
1957.94,812.00
1961.16,798.30
1964.37,796.30
1967.58,790.50
1970.79,777.60
1974.00,775.40
1977.20,773.30
1980.41,769.80
1983.61,764.70
1986.80,778.30
1990.00,769.20
1993.19,765.80
1996.38,753.00
1999.57,746.50
2002.76,748.30
2005.94,770.30
2009.12,748.40
2012.30,745.10
2015.47,749.90
2018.65,756.00
2021.82,746.00
2024.99,731.90
2028.16,729.10
2031.32,724.40
2034.48,723.00
2037.64,723.30
2040.80,719.60
2043.96,707.50
2047.11,698.10
2050.26,689.10
2053.41,694.50
2056.56,681.80
2059.70,680.50
2062.84,661.20
2065.98,682.70
2069.12,676.40
2072.25,670.20
2075.39,658.40
2078.52,663.60
2081.64,662.00
2084.77,664.00
2087.89,662.70
2091.01,649.50
2094.13,656.30
2097.25,653.90
2100.36,642.40
2103.47,637.60
2106.58,636.80
2109.69,626.90
2112.79,611.80
2115.90,615.80
2119.00,610.30
2122.09,605.90
2125.19,595.40
2128.28,580.40
2131.37,575.40
2134.46,589.20
2137.55,575.50
2140.63,571.10
2143.71,559.30
2146.79,568.20
2149.87,577.60
2152.94,544.10
2156.02,550.10
2159.09,546.20
2162.15,528.40
2165.22,547.90
2168.28,542.50
2171.34,527.50
2174.40,530.60
2177.46,533.00
2180.51,526.20
2183.56,516.80
2186.61,519.90
2189.66,499.80
2192.71,499.60
2195.75,508.10
2198.79,497.60
2201.83,480.30
2204.86,494.30
2207.90,477.70
2210.93,466.60
2213.96,467.50
2216.98,468.30
2220.01,449.60
2223.03,452.40
2226.05,455.00
2229.07,453.70
2232.08,443.50
2235.10,432.10
2238.11,436.60
2241.12,444.20
2244.12,435.00
2247.13,422.60
2250.13,422.50
2253.13,425.50
2256.13,422.60
2259.12,423.20
2262.11,414.40
2265.10,405.60
2268.09,402.20
2271.08,410.70
2274.06,405.90
2277.04,393.60
2280.02,389.00
2283.00,383.50
2285.97,377.30
2288.95,402.20
2291.92,360.80
2294.89,373.30
2297.85,374.10
2300.81,375.40
2303.78,387.30
2306.74,376.10
2309.69,381.30
2312.65,372.60
2315.60,399.60
2318.55,422.80
2321.50,481.70
2324.44,660.30
2327.39,871.20
2330.33,873.60
2333.27,722.30
2336.20,489.60
2339.14,390.70
2342.07,376.80
2345.00,352.50
2347.93,355.00
2350.85,330.80
2353.77,329.20
2356.70,337.10
2359.61,324.50
2362.53,314.70
2365.45,325.20
2368.36,318.40
2371.27,316.20
2374.18,296.60
2377.08,301.80
2379.98,302.30
2382.88,295.60
2385.78,300.30
2388.68,284.30
2391.57,294.50
2394.47,287.10
2397.36,283.30
2400.24,285.60
2403.13,286.90
2406.01,281.20
2408.89,288.80
2411.77,275.60
2414.65,275.30
2417.52,279.00
2420.40,270.50
2423.27,273.60
2426.13,272.00
2429.00,262.70
2431.86,248.60
2434.72,260.70
2437.58,270.40
2440.44,249.40
2443.29,250.00
2446.15,251.40
2449.00,242.80
2451.85,242.70
2454.69,248.30
2457.54,223.80
2460.38,245.50
2463.22,241.00
2466.05,245.10
2468.89,226.80
2471.72,249.50
2474.55,226.90
2477.38,231.40
2480.21,225.10
2483.03,227.20
2485.85,216.60
2488.67,221.80
2491.49,223.60
2494.30,223.40
2497.12,221.40
2499.93,222.00
2502.74,223.60
2505.54,210.10
2508.35,219.50
2511.15,200.20
2513.95,210.00
2516.75,221.30
2519.54,210.30
2522.34,201.80
2525.13,213.30
2527.92,222.00
2530.70,202.40
2533.49,200.20
2536.27,206.60
2539.05,204.00
2541.83,188.50
2544.61,209.40
2547.38,199.90
2550.15,198.00
2552.92,193.00
2555.69,195.40
2558.45,201.70
2561.22,190.40
2563.98,192.00
2566.74,195.80
2569.50,184.50
2572.25,175.80
2575.00,189.30
2577.75,194.60
2580.50,184.00
2583.25,177.80
2585.99,182.20
2588.73,187.80
2591.47,170.60
2594.21,185.50
2596.94,174.90
2599.68,175.70
2602.41,170.90
2605.14,172.10
2607.87,165.10
2610.59,171.70
2613.31,173.40
2616.03,167.60
2618.75,173.40
2621.47,175.60
2624.18,157.20
2626.89,152.60
2629.60,162.50
2632.31,173.20
2635.02,183.60
2637.72,148.60
2640.42,166.70
2643.12,166.10
2645.82,172.20
2648.51,159.20
2651.20,162.20
2653.89,153.10
2656.58,168.00
2659.27,151.20
2661.95,153.80
2664.64,157.80
2667.32,156.80
2669.99,157.20
2672.67,162.10
2675.34,156.40
2678.02,148.60
2680.69,155.50
2683.35,157.30
2686.02,156.50
2688.68,153.60
2691.34,155.70
2694.00,154.20
2696.66,163.30
2699.31,150.30
2701.97,149.80
2704.62,155.90
2707.27,152.20
2709.91,143.90
2712.56,148.30
2715.20,143.00
2717.84,159.90
2720.48,156.70
2723.11,158.00
2725.75,158.60
2728.38,160.60
2731.01,168.40
2733.64,160.50
2736.26,145.20
2738.88,167.40
2741.51,143.50
2744.13,150.20
2746.74,151.50
2749.36,158.80
2751.97,152.60
2754.58,157.50
2757.19,161.70
2759.80,160.70
2762.40,146.60
2765.00,160.90
2767.61,152.00
2770.20,152.70
2772.80,164.00
2775.40,161.60
2777.99,149.50
2780.58,161.10
2783.17,174.00
2785.75,166.50
2788.34,152.00
2790.92,147.90
2793.50,158.20
2796.08,167.20
2798.65,177.70
2801.23,167.50
2803.80,162.40
2806.37,166.10
2808.94,175.70
2811.50,170.90
2814.06,173.50
2816.63,164.00
2819.19,164.70
2821.74,163.90
2824.30,175.90
2826.85,171.60
2829.40,174.90
2831.95,187.00
2834.50,180.80
2837.04,174.90
2839.59,166.30
2842.13,173.40
2844.67,174.20
2847.20,180.90
2849.74,178.10
2852.27,185.00
2854.80,183.90
2857.33,200.00
2859.86,188.40
2862.38,193.80
2864.91,205.10
2867.43,195.50
2869.95,192.50
2872.46,201.90
2874.98,216.30
2877.49,213.60
2880.00,218.60
2882.51,217.20
2885.02,229.40
2887.52,225.90
2890.02,222.60
2892.52,217.50
2895.02,226.70
2897.52,228.10
2900.01,239.30
2902.51,245.90
2905.00,246.80
2907.49,240.00
2909.97,248.90
2912.46,262.00
2914.94,253.30
2917.42,241.90
2919.90,243.50
2922.37,264.90
2924.85,277.10
2927.32,278.20
2929.79,266.90
2932.26,277.80
2934.73,291.20
2937.19,293.50
2939.65,303.20
2942.11,315.30
2944.57,309.20
2947.03,309.00
2949.48,317.30
2951.94,321.30
2954.39,330.40
2956.84,334.80
2959.28,320.40
2961.73,328.20
2964.17,349.20
2966.61,353.50
2969.05,344.50
2971.49,351.00
2973.92,370.90
2976.35,370.90
2978.78,368.00
2981.21,378.80
2983.64,384.40
2986.06,393.90
2988.49,398.70
2990.91,392.60
2993.33,398.10
2995.74,432.90
2998.16,427.40
3000.57,420.60
3002.98,440.80
3005.39,446.40
3007.80,451.00
3010.20,451.90
3012.61,466.70
3015.01,458.00
3017.41,461.80
3019.80,474.60
3022.20,488.20
3024.59,491.20
3026.98,510.60
3029.37,518.90
3031.76,528.90
3034.15,541.00
3036.53,546.00
3038.91,558.80
3041.29,567.90
3043.67,579.10
3046.05,587.80
3048.42,601.90
3050.79,617.80
3053.16,620.80
3055.53,635.60
3057.90,658.60
3060.26,659.10
3062.62,667.10
3064.98,677.50
3067.34,693.40
3069.70,709.40
3072.05,732.40
3074.41,729.70
3076.76,722.60
3079.10,749.70
3081.45,749.00
3083.80,769.40
3086.14,785.50
3088.48,794.50
3090.82,801.00
3093.16,811.60
3095.49,819.40
3097.83,831.30
3100.16,851.00
3102.49,875.50
3104.81,875.70
3107.14,877.20
3109.46,907.90
3111.79,918.30
3114.11,946.70
3116.42,966.70
3118.74,962.30
3121.05,984.80
3123.37,1012.80
3125.68,1019.10
3127.99,1035.30
3130.29,1070.00
3132.60,1077.90
3134.90,1089.30
3137.20,1087.30
3139.50,1103.70
3141.80,1128.60
3144.09,1125.90
3146.39,1150.10
3148.68,1147.90
3150.97,1155.60
3153.25,1183.90
3155.54,1169.00
3157.82,1204.20
3160.11,1196.10
3162.39,1197.50
3164.66,1212.00
3166.94,1227.60
3169.21,1230.10
3171.49,1229.70
3173.76,1226.90
3176.03,1231.80
3178.29,1230.90
3180.56,1247.50
3182.82,1262.90
3185.08,1252.10
3187.34,1256.90
3189.60,1268.50
3191.86,1277.00
3194.11,1280.90
3196.36,1279.90
3198.61,1284.40
3200.86,1287.20
3203.11,1292.80
3205.35,1294.80
3207.59,1292.70
3209.83,1300.80
3212.07,1292.40
3214.31,1305.30
3216.54,1313.30
3218.78,1300.30
3221.01,1299.10
3223.24,1292.70
3225.47,1280.90
3227.69,1265.70
3229.92,1254.10
3232.14,1263.30
3234.36,1226.10
3236.58,1225.40
3238.79,1218.70
3241.01,1213.80
3243.22,1200.50
3245.43,1190.30
3247.64,1176.00
3249.85,1175.10
3252.05,1172.50
3254.26,1151.10
3256.46,1148.00
3258.66,1137.20
3260.86,1142.40
3263.05,1123.10
3265.25,1117.80
3267.44,1120.30
3269.63,1095.70
3271.82,1097.70
3274.01,1099.20
3276.19,1088.60
3278.38,1091.00
3280.56,1081.30
3282.74,1086.20
3284.92,1097.30
3287.09,1091.30
3289.27,1076.30
3291.44,1057.80
3293.61,1060.50
3295.78,1055.60
3297.95,1033.70
3300.11,1056.50
3302.28,1043.60
3304.44,1038.80
3306.60,1027.70
3308.76,1020.00
3310.91,1005.90
3313.07,1000.00
3315.22,985.00
3317.37,981.90
3319.52,961.90
3321.67,967.30
3323.81,960.50
3325.95,924.40
3328.10,934.30
3330.24,939.30
3332.37,919.40
3334.51,927.70
3336.65,910.30
3338.78,908.30
3340.91,907.30
3343.04,912.60
3345.17,918.30
3347.29,905.50
3349.41,913.00
3351.54,899.20
3353.66,907.80
3355.78,897.90
3357.89,890.50
3360.01,886.60
3362.12,879.10
3364.23,872.60
3366.34,865.40
3368.45,854.50
3370.55,831.40
3372.66,816.20
3374.76,824.90
3376.86,804.10
3378.96,776.50
3381.06,768.60
