Wavenumber,Processed
2371.27,1196.88
2374.18,1192.8
2377.08,1180.94
2379.98,1176.99
2382.88,1170.56
2385.78,1157.78
2388.68,1151.25
2391.57,1136.24
2394.47,1129.71
2397.36,1113.19
2400.24,1107.6
2403.13,1107.33
2406.01,1101.57
2408.89,1090.27
2411.77,1084.01
2414.65,1078.09
2417.52,1061.54
2420.4,1047.1
2423.27,1050.43
2426.13,1035.3
2429,1023.14
2431.86,1019.75
2434.72,1014.01
2437.58,1011.03
2440.44,1006.84
2443.29,992.47
2446.15,983.04
2449,976.38
2451.85,958.96
2454.69,958.82
2457.54,950.08
2460.38,943.72
2463.22,933.37
2466.05,924.07
2468.89,924.64
2471.72,918.26
2474.55,917.28
2477.38,912.52
2480.21,915.73
2483.03,900.75
2485.85,888.19
2488.67,885.01
2491.49,886.08
2494.3,883.39
2497.12,876.79
2499.93,872.26
2502.74,855.66
2505.54,855.35
2508.35,852.51
2511.15,847.42
2513.95,841.63
2516.75,834.82
2519.54,835.4
2522.34,827.57
2525.13,821.26
2527.92,806.77
2530.7,808.92
2533.49,806.37
2536.27,785.29
2539.05,773.14
2541.83,769.96
2544.61,764.55
2547.38,768.82
2550.15,751.61
2552.92,754.16
2555.69,749.38
2558.45,746.3
2561.22,742.08
2563.98,738.46
2566.74,736.8
2569.5,736.95
2572.25,728.53
2575,725.48
2577.75,717.23
2580.5,713.81
2583.25,719.31
2585.99,711.15
2588.73,703.93
2591.47,685.88
2594.21,680.28
2596.94,684.44
2599.68,679.79
2602.41,681.96
2605.14,673.45
2607.87,668.94
2610.59,650.15
2613.31,641.62
2616.03,645.54
2618.75,638.63
2621.47,633.07
2624.18,631.31
2626.89,623.06
2629.6,625.67
2632.31,628.52
2635.02,613.65
2637.72,612.33
2640.42,613.88
2643.12,618.11
2645.82,607.41
2648.51,599.54
2651.2,601.91
2653.89,596.94
2656.58,590.83
2659.27,593.6
2661.95,587.33
2664.64,582.08
2667.32,574.34
2669.99,569.04
2672.67,569.22
2675.34,562.79
2678.02,556.19
2680.69,549.78
2683.35,555.26
2686.02,552.95
2688.68,541.43
2691.34,538.71
2694,524.79
2696.66,524.18
2699.31,527.28
2701.97,523.69
2704.62,521.79
2707.27,525.67
2709.91,523.39
2712.56,520.02
2715.2,510.31
2717.84,506.14
2720.48,503.33
