Wavenumber,Processed
1938.59,892.20
1941.82,880.50
1945.05,887.00
1948.27,873.80
1951.50,876.50
1954.72,866.50
1957.93,870.00
1961.15,849.10
1964.36,850.30
1967.58,833.70
1970.79,834.70
1973.99,834.10
1977.20,816.60
1980.40,822.80
1983.60,806.50
1986.80,792.80
1989.99,792.90
1993.18,795.60
1996.37,793.00
1999.56,800.50
2002.75,792.40
2005.93,782.40
2009.11,787.90
2012.29,782.30
2015.47,767.00
2018.64,777.10
2021.81,772.90
2024.98,768.90
2028.15,753.20
2031.31,751.10
2034.48,744.90
2037.64,749.70
2040.80,738.70
2043.95,715.20
2047.10,717.60
2050.25,718.00
2053.40,700.10
2056.55,695.40
2059.69,701.40
2062.83,695.20
2065.97,690.40
2069.11,678.40
2072.25,682.10
2075.38,675.70
2078.51,676.10
2081.64,674.50
2084.76,673.50
2087.88,672.60
2091.00,662.90
2094.12,663.70
2097.24,665.50
2100.35,657.30
2103.46,645.30
2106.57,644.80
2109.68,641.60
2112.79,635.50
2115.89,622.60
2118.99,631.90
2122.09,604.90
2125.18,611.60
2128.27,591.60
2131.36,586.30
2134.45,579.40
2137.54,576.40
2140.62,573.30
2143.70,570.60
2146.78,574.90
2149.86,570.10
2152.94,565.90
2156.01,557.00
2159.08,551.00
2162.15,540.40
2165.21,554.90
2168.28,541.70
2171.34,535.20
2174.39,544.60
2177.45,537.20
2180.51,528.30
2183.56,522.20
2186.61,534.20
2189.65,515.20
2192.70,500.70
2195.74,485.90
2198.78,492.00
2201.82,490.30
2204.86,474.80
2207.89,474.50
2210.92,470.50
2213.95,479.30
2216.98,471.50
2220.00,453.30
2223.02,463.90
2226.04,459.20
2229.06,456.30
2232.08,437.10
2235.09,445.00
2238.10,450.70
2241.11,453.30
2244.12,428.10
2247.12,431.30
2250.12,429.40
2253.12,438.20
2256.12,428.90
2259.11,416.20
2262.11,420.20
2265.10,419.70
2268.09,419.90
2271.07,402.10
2274.06,404.40
2277.04,392.70
2280.02,393.70
2282.99,390.80
2285.97,393.40
2288.94,383.10
2291.91,399.10
2294.88,386.20
2297.84,379.00
2300.81,373.50
2303.77,399.00
2306.73,369.90
2309.68,383.20
2312.64,392.40
2315.59,392.20
2318.54,421.30
2321.49,472.70
2324.43,631.60
2327.38,781.50
2330.32,757.10
2333.26,642.20
2336.19,454.90
2339.13,390.90
2342.06,374.10
2344.99,354.60
2347.92,361.20
2350.84,346.90
2353.77,344.90
2356.69,333.20
2359.61,338.70
2362.52,314.90
2365.44,331.40
2368.35,333.90
2371.26,312.70
2374.17,314.30
2377.07,314.70
2379.98,312.00
2382.88,300.60
2385.78,292.50
2388.67,308.10
2391.57,286.50
2394.46,289.30
2397.35,302.20
2400.24,286.20
2403.12,294.10
2406.01,294.50
2408.89,283.70
2411.77,277.20
2414.64,284.40
2417.52,274.60
2420.39,264.00
2423.26,263.50
2426.13,273.00
2428.99,270.20
2431.86,267.30
2434.72,256.10
2437.58,269.30
2440.43,252.60
2443.29,275.30
2446.14,250.90
2448.99,243.00
2451.84,252.90
2454.68,242.40
2457.53,243.00
2460.37,256.80
2463.21,241.90
2466.05,248.00
2468.88,229.90
2471.71,240.40
2474.54,235.10
2477.37,232.80
2480.20,230.50
2483.02,222.40
2485.84,245.00
2488.66,238.40
2491.48,228.40
2494.30,222.50
2497.11,226.40
2499.92,218.70
2502.73,230.90
2505.54,220.80
2508.34,225.60
2511.14,216.20
2513.94,221.00
2516.74,229.00
2519.54,200.80
2522.33,211.50
2525.12,212.20
2527.91,204.40
2530.70,215.30
2533.48,217.70
2536.26,202.20
2539.04,204.90
2541.82,197.90
2544.60,196.30
2547.37,202.10
2550.14,204.80
2552.91,195.10
2555.68,189.50
2558.45,192.10
2561.21,190.20
2563.97,193.80
2566.73,181.80
2569.49,203.30
2572.24,184.10
2574.99,184.70
2577.75,192.00
2580.49,171.30
2583.24,191.30
2585.98,175.60
2588.73,187.50
2591.46,182.60
2594.20,190.90
2596.94,195.30
2599.67,175.60
2602.40,182.60
2605.13,181.30
2607.86,181.70
2610.58,182.80
2613.30,166.70
2616.03,183.70
2618.74,179.60
2621.46,179.20
2624.17,164.80
2626.89,175.60
2629.60,182.20
2632.30,157.10
2635.01,165.50
2637.71,169.60
2640.41,167.30
2643.11,164.90
2645.81,153.90
2648.50,177.20
2651.20,166.90
2653.89,166.00
2656.58,151.20
2659.26,169.70
2661.95,152.90
2664.63,164.90
2667.31,164.50
2669.99,160.00
2672.66,156.00
2675.34,158.00
2678.01,159.30
2680.68,143.40
2683.35,153.30
2686.01,163.30
2688.67,166.50
2691.34,154.30
2693.99,162.40
2696.65,155.20
2699.31,170.20
2701.96,154.20
2704.61,148.60
2707.26,156.90
2709.90,154.20
2712.55,139.90
2715.19,165.50
2717.83,139.30
2720.47,156.40
2723.11,147.40
2725.74,161.60
2728.37,157.70
2731.00,152.60
2733.63,151.50
2736.25,132.50
2738.88,151.70
2741.50,166.70
2744.12,145.00
2746.74,154.00
2749.35,159.50
2751.96,153.70
2754.57,168.20
2757.18,140.60
2759.79,156.60
2762.39,138.60
2765.00,151.30
2767.60,145.10
2770.20,151.80
2772.79,156.70
2775.39,173.20
2777.98,154.80
2780.57,137.50
2783.16,164.00
2785.74,149.30
2788.33,165.70
2790.91,156.90
2793.49,143.30
2796.07,169.00
2798.64,155.30
2801.22,155.60
2803.79,150.30
2806.36,147.60
2808.93,161.10
2811.49,157.10
2814.06,151.10
2816.62,163.20
2819.18,153.60
2821.74,164.70
2824.29,170.60
2826.84,157.70
2829.40,155.40
2831.94,159.50
2834.49,154.00
2837.04,165.10
2839.58,173.00
2842.12,175.50
2844.66,176.80
2847.20,162.20
2849.73,181.70
2852.27,171.20
2854.80,168.40
2857.33,170.60
2859.85,183.80
2862.38,177.60
2864.90,182.90
2867.42,188.20
2869.94,180.30
2872.46,192.00
2874.97,178.90
2877.48,190.30
2879.99,198.30
2882.50,192.00
2885.01,203.10
2887.51,194.50
2890.02,215.40
2892.52,200.30
2895.02,199.00
2897.51,207.60
2900.01,197.30
2902.50,211.60
2904.99,214.40
2907.48,214.80
2909.96,215.40
2912.45,225.30
2914.93,238.50
2917.41,216.20
2919.89,225.70
2922.37,227.30
2924.84,242.70
2927.31,246.40
2929.78,257.60
2932.25,255.60
2934.72,258.00
2937.18,268.20
2939.65,271.00
2942.11,268.90
2944.57,277.00
2947.02,270.40
2949.48,273.40
2951.93,294.80
2954.38,270.10
2956.83,291.30
2959.27,296.60
2961.72,303.10
2964.16,301.50
2966.60,296.90
2969.04,311.70
2971.48,291.30
2973.91,316.60
2976.35,333.70
2978.78,324.20
2981.20,329.00
2983.63,332.90
2986.06,337.50
2988.48,341.70
2990.90,339.90
2993.32,351.10
2995.74,368.30
2998.15,371.40
3000.56,387.20
3002.97,373.60
3005.38,384.50
3007.79,394.80
3010.20,398.50
3012.60,406.10
3015.00,408.20
3017.40,407.00
3019.80,408.50
3022.19,419.50
3024.59,429.70
3026.98,442.10
3029.37,447.00
3031.75,456.10
3034.14,471.70
3036.52,461.80
3038.91,474.10
3041.29,488.90
3043.66,492.60
3046.04,503.50
3048.41,508.30
3050.78,534.20
3053.15,542.50
3055.52,558.30
3057.89,549.70
3060.25,559.60
3062.62,572.50
3064.98,579.40
3067.33,591.80
3069.69,609.50
3072.05,621.80
3074.40,626.90
3076.75,640.30
3079.10,630.10
3081.44,647.70
3083.79,663.90
3086.13,676.70
3088.47,683.80
3090.81,692.30
3093.15,696.80
3095.48,707.30
3097.82,728.10
3100.15,727.60
3102.48,748.80
3104.81,733.40
3107.13,756.30
3109.46,777.10
3111.78,772.80
3114.10,797.70
3116.42,809.10
3118.73,838.50
3121.05,840.80
3123.36,856.80
3125.67,867.10
3127.98,886.60
3130.28,890.00
3132.59,912.70
3134.89,930.20
3137.19,930.90
3139.49,943.80
3141.79,955.10
3144.08,973.60
3146.38,975.40
3148.67,981.00
3150.96,992.20
3153.25,1008.60
3155.53,989.70
3157.82,1012.60
3160.10,1019.30
3162.38,1020.40
3164.66,1035.80
3166.93,1031.30
3169.21,1031.20
3171.48,1049.70
3173.75,1042.60
3176.02,1037.50
3178.29,1051.30
3180.55,1048.00
3182.81,1061.90
3185.08,1061.30
3187.34,1062.80
3189.59,1069.50
3191.85,1084.10
3194.10,1085.70
3196.35,1068.00
3198.60,1079.00
3200.85,1090.90
3203.10,1075.30
3205.34,1086.20
3207.59,1094.50
3209.83,1096.80
3212.07,1095.80
3214.30,1114.80
3216.54,1096.40
3218.77,1092.80
3221.00,1083.80
3223.23,1094.10
3225.46,1084.40
3227.69,1068.10
3229.91,1067.40
3232.13,1070.60
3234.35,1039.20
3236.57,1065.90
3238.79,1024.00
3241.00,1026.70
3243.21,1023.40
3245.43,1003.80
3247.63,1009.30
3249.84,987.50
3252.05,989.20
3254.25,975.50
3256.45,974.50
3258.65,954.80
3260.85,963.60
3263.05,941.80
3265.24,935.80
3267.43,935.70
3269.63,933.00
3271.81,927.50
3274.00,914.60
3276.19,934.20
3278.37,931.10
3280.55,926.90
3282.73,904.00
3284.91,914.80
3287.09,907.10
3289.26,908.10
3291.43,889.90
3293.60,916.90
3295.77,897.70
3297.94,895.50
3300.10,895.10
3302.27,880.80
3304.43,868.30
3306.59,874.80
3308.75,856.30
3310.90,847.00
3313.06,846.70
3315.21,823.90
3317.36,825.40
3319.51,833.60
3321.66,820.00
3323.80,792.10
3325.95,794.00
3328.09,792.80
3330.23,780.50
3332.37,773.80
3334.50,776.50
3336.64,778.60
3338.77,778.90
3340.90,776.60
3343.03,768.00
3345.16,742.80
3347.28,750.00
3349.41,745.70
3351.53,762.50
3353.65,759.60
3355.77,755.20
3357.88,767.90
3360.00,758.00
3362.11,753.40
3364.22,733.90
3366.33,715.30
3368.44,719.20
3370.55,712.40
3372.65,696.30
3374.75,694.10
3376.85,662.20
3378.95,664.50
3381.05,654.20
