Wavenumber,Processed
2103.47,657.20
2106.58,659.00
2109.69,640.80
2112.79,622.60
2115.90,630.30
2119.00,624.40
2122.09,621.90
2125.19,603.30
2128.28,597.10
2131.37,595.30
2134.46,605.70
2137.55,584.10
2140.63,582.60
2143.71,567.70
2146.79,582.60
2149.87,575.70
2152.94,554.90
2156.02,563.50
2159.09,564.10
2162.15,545.60
2165.22,563.70
2168.28,555.30
2171.34,534.50
2174.40,546.70
2177.46,537.70
2180.51,542.50
2183.56,526.90
2186.61,525.90
2189.66,508.20
2192.71,510.60
2195.75,524.30
2198.79,507.30
2201.83,487.80
2204.86,507.30
2207.90,488.20
2210.93,482.30
2213.96,478.70
2216.98,476.30
2220.01,460.20
2223.03,460.90
2226.05,454.00
2229.07,470.60
2232.08,445.90
2235.10,441.70
2238.11,443.80
2241.12,455.70
2244.12,454.30
2247.13,431.00
2250.13,432.70
2253.13,436.80
2256.13,434.50
2259.12,435.10
2262.11,419.80
2265.10,406.60
2268.09,419.60
2271.08,417.60
2274.06,410.90
2277.04,405.20
2280.02,398.00
2283.00,387.90
2285.97,387.00
2288.95,412.20
2291.92,372.80
2294.89,378.70
2297.85,380.10
2300.81,383.40
2303.78,394.20
2306.74,384.90
2309.69,385.60
2312.65,384.10
2315.60,410.30
2318.55,432.30
2321.50,485.30
2324.44,667.60
2327.39,878.20
2330.33,874.00
2333.27,736.30
2336.20,498.10
2339.14,402.40
2342.07,390.10
2345.00,361.70
2347.93,359.60
2350.85,333.80
2353.77,340.20
2356.70,335.60
2359.61,325.50
2362.53,319.70
2365.45,328.00
2368.36,328.10
2371.27,322.90
2374.18,299.10
2377.08,299.80
2379.98,305.00
2382.88,306.80
2385.78,312.60
2388.68,282.40
2391.57,303.20
2394.47,295.50
2397.36,290.10
2400.24,293.30
2403.13,289.60
2406.01,294.70
2408.89,289.60
2411.77,274.10
2414.65,280.70
2417.52,281.20
2420.40,278.10
2423.27,281.80
2426.13,277.00
2429.00,271.50
2431.86,251.10
2434.72,264.70
2437.58,270.70
2440.44,259.30
2443.29,254.50
2446.15,262.80
2449.00,252.00
2451.85,248.60
2454.69,257.20
2457.54,226.90
2460.38,247.30
2463.22,251.00
2466.05,247.90
2468.89,231.00
2471.72,254.70
2474.55,236.50
2477.38,241.20
2480.21,233.60
2483.03,229.40
2485.85,214.70
2488.67,234.30
2491.49,227.80
2494.30,228.60
2497.12,223.10
2499.93,230.30
2502.74,233.30
2505.54,223.30
2508.35,225.00
2511.15,207.90
2513.95,210.40
2516.75,221.10
2519.54,211.50
2522.34,206.70
2525.13,218.90
2527.92,222.10
2530.70,205.50
2533.49,208.20
2536.27,208.80
2539.05,215.40
2541.83,193.40
2544.61,213.90
2547.38,202.80
2550.15,202.70
2552.92,193.90
2555.69,201.40
2558.45,202.10
2561.22,191.00
2563.98,196.00
2566.74,202.60
2569.50,186.60
2572.25,176.20
2575.00,193.90
2577.75,196.40
2580.50,191.20
2583.25,184.80
2585.99,186.10
2588.73,185.70
2591.47,170.30
2594.21,182.40
2596.94,180.60
2599.68,180.20
2602.41,173.70
2605.14,177.40
2607.87,170.10
2610.59,175.90
2613.31,173.50
2616.03,163.90
2618.75,179.80
2621.47,173.90
2624.18,158.60
2626.89,151.30
2629.60,161.90
2632.31,178.20
2635.02,185.10
2637.72,156.80
2640.42,170.00
2643.12,171.40
2645.82,177.00
2648.51,163.60
2651.20,163.40
2653.89,159.00
2656.58,177.60
2659.27,155.20
2661.95,159.20
2664.64,158.60
2667.32,160.20
2669.99,161.20
2672.67,169.60
2675.34,155.20
2678.02,153.40
2680.69,153.00
2683.35,159.70
2686.02,161.60
2688.68,163.30
2691.34,161.10
2694.00,159.60
2696.66,161.60
2699.31,161.00
2701.97,154.10
2704.62,158.10
2707.27,155.30
2709.91,147.90
2712.56,155.60
2715.20,147.00
2717.84,161.60
2720.48,153.00
2723.11,168.30
2725.75,165.00
2728.38,160.60
2731.01,173.10
2733.64,161.00
2736.26,152.40
2738.88,172.80
2741.51,150.40
2744.13,149.30
2746.74,159.10
2749.36,156.60
2751.97,156.40
2754.58,162.80
2757.19,163.30
2759.80,158.80
2762.40,141.70
2765.00,170.80
2767.61,154.30
2770.20,152.80
2772.80,168.80
2775.40,161.50
2777.99,156.20
2780.58,161.10
2783.17,169.40
2785.75,171.20
2788.34,150.20
2790.92,148.90
2793.50,156.30
2796.08,166.30
2798.65,182.80
2801.23,168.10
2803.80,164.50
2806.37,165.40
2808.94,177.40
2811.50,176.30
2814.06,174.20
2816.63,168.10
2819.19,173.80
2821.74,169.00
2824.30,182.20
2826.85,179.30
2829.40,178.90
2831.95,192.50
2834.50,188.30
2837.04,176.70
2839.59,179.40
2842.13,183.40
2844.67,177.00
2847.20,187.90
2849.74,176.90
2852.27,187.60
2854.80,183.60
2857.33,205.20
2859.86,188.70
2862.38,197.80
2864.91,202.80
2867.43,198.80
2869.95,197.80
2872.46,209.70
2874.98,223.70
2877.49,214.00
2880.00,223.90
2882.51,212.20
2885.02,230.40
2887.52,228.30
2890.02,227.20
2892.52,219.60
2895.02,228.40
2897.52,232.70
2900.01,238.30
2902.51,244.50
2905.00,246.90
2907.49,240.40
2909.97,254.00
2912.46,257.10
2914.94,262.00
2917.42,251.90
2919.90,255.30
2922.37,270.50
2924.85,280.20
2927.32,284.50
2929.79,267.10
2932.26,287.60
2934.73,298.10
2937.19,298.70
2939.65,306.80
2942.11,326.20
2944.57,310.60
2947.03,314.80
2949.48,308.10
2951.94,329.90
2954.39,334.80
2956.84,339.30
2959.28,317.30
2961.73,328.60
2964.17,357.70
2966.61,351.70
2969.05,354.90
2971.49,348.70
2973.92,377.00
2976.35,378.30
2978.78,375.40
2981.21,376.50
2983.64,392.90
2986.06,398.70
2988.49,402.40
2990.91,406.80
2993.33,409.30
2995.74,433.50
2998.16,434.60
3000.57,429.90
3002.98,449.00
3005.39,457.20
3007.80,460.70
3010.20,453.00
3012.61,483.00
3015.01,464.80
3017.41,470.50
3019.80,481.80
3022.20,495.90
3024.59,497.30
3026.98,509.40
3029.37,527.10
3031.76,532.00
3034.15,545.30
3036.53,550.90
3038.91,562.00
3041.29,578.80
3043.67,591.30
3046.05,597.30
3048.42,607.40
3050.79,617.40
3053.16,625.30
3055.53,634.20
3057.90,664.10
3060.26,674.20
3062.62,681.30
3064.98,691.10
3067.34,701.70
3069.70,719.80
3072.05,740.50
3074.41,730.70
3076.76,725.40
3079.10,755.50
3081.45,767.00
3083.80,782.60
3086.14,797.80
3088.48,802.20
3090.82,822.30
3093.16,831.30
3095.49,829.90
3097.83,840.10
3100.16,865.60
3102.49,888.70
3104.81,885.90
3107.14,893.70
3109.46,912.30
3111.79,936.50
3114.11,953.80
3116.42,976.50
3118.74,987.20
3121.05,1001.10
3123.37,1027.50
3125.68,1028.60
3127.99,1054.50
3130.29,1088.30
3132.60,1084.80
3134.90,1101.00
3137.20,1106.00
3139.50,1123.30
3141.80,1137.90
3144.09,1136.30
3146.39,1167.50
3148.68,1171.10
3150.97,1171.70
3153.25,1187.00
3155.54,1184.90
3157.82,1215.30
3160.11,1202.20
3162.39,1206.40
3164.66,1233.00
3166.94,1244.80
3169.21,1237.70
3171.49,1244.80
3173.76,1241.50
3176.03,1248.40
3178.29,1248.40
3180.56,1264.90
3182.82,1269.30
3185.08,1262.60
3187.34,1264.40
3189.60,1283.00
3191.86,1285.20
3194.11,1300.30
3196.36,1299.90
3198.61,1288.30
3200.86,1301.90
3203.11,1300.00
3205.35,1310.30
3207.59,1301.00
3209.83,1314.40
3212.07,1304.80
3214.31,1314.60
3216.54,1325.20
3218.78,1311.00
3221.01,1303.30
3223.24,1301.60
3225.47,1284.30
3227.69,1272.60
3229.92,1266.60
3232.14,1275.10
3234.36,1255.60
3236.58,1242.80
3238.79,1221.70
3241.01,1222.30
3243.22,1203.70
3245.43,1202.30
3247.64,1188.40
3249.85,1186.60
3252.05,1182.50
3254.26,1165.90
3256.46,1153.30
3258.66,1146.70
3260.86,1147.20
3263.05,1134.20
3265.25,1122.70
3267.44,1126.30
3269.63,1103.00
3271.82,1104.00
3274.01,1104.40
3276.19,1104.30
3278.38,1097.00
3280.56,1087.20
3282.74,1091.60
3284.92,1098.30
3287.09,1094.70
3289.27,1080.70
3291.44,1069.10
3293.61,1068.20
3295.78,1068.40
3297.95,1053.10
3300.11,1057.80
3302.28,1043.00
3304.44,1034.70
3306.60,1033.20
3308.76,1019.30
3310.91,1024.00
3313.07,1001.00
3315.22,994.30
3317.37,989.40
3319.52,963.00
3321.67,968.00
3323.81,971.10
3325.95,927.30
3328.10,944.90
3330.24,941.40
3332.37,929.40
3334.51,934.00
3336.65,915.20
3338.78,908.40
3340.91,920.40
3343.04,913.90
3345.17,917.80
3347.29,905.20
3349.41,911.40
3351.54,897.80
3353.66,914.60
3355.78,895.40
3357.89,892.50
3360.01,894.20
3362.12,877.80
3364.23,865.70
3366.34,866.10
3368.45,861.00
3370.55,835.30
3372.66,816.00
3374.76,823.00
3376.86,803.50
3378.96,786.50
3381.06,765.30
